Time,Input,Output
0.88,0.15300547590651664,0.5353833410985666
0.89,0.49633197746509267,0.40854838454759523
0.9,0.33861795897621993,0.6345066723463887
0.91,0.250328590816582,0.4661496924048649
0.92,0.17566473995448328,0.3409477089400222
0.93,0.4906772650689832,0.39842648647408985
0.9400000000000001,0.38898351991742997,0.6335049094771695
0.9500000000000001,0.012410237653061373,0.5065469599907769
0.96,0.2160285667912496,0.3770029293655911
0.97,0.4672559625772063,0.4421218179248074
0.98,0.47645463050342496,0.4447278864775701
0.99,0.09544912788717352,0.6915923258724276
1.0,0.3474880612243786,0.5266275243962943
1.01,0.44471145743883944,0.5155861744559346
1.02,0.26884403904480403,0.49758390887655146
1.03,0.35697024402620275,0.5723835860366143
1.04,0.3244214164723298,0.6290378599344555
1.05,0.14907138783113383,0.45840141307016435
1.06,0.05304764722894584,0.4039804051119469
1.07,0.0039663811196256615,0.3630465552822487
1.08,0.03110182840553649,0.3043794087229762
1.09,0.14615598623528636,0.2712927405210855
1.1,0.18811246845431417,0.3191839289064994
1.11,0.026645435634586045,0.3904199710306522
1.12,0.18084458381077673,0.3100489295851787
1.1300000000000001,0.45860529128408256,0.3522024312355265
1.1400000000000001,0.3555960359233657,0.4957863669081769
1.1500000000000001,0.4011220187300501,0.419195319038824
1.16,0.1749101276547203,0.333750690984762
1.17,0.07384386578625635,0.26056189519442075
1.18,0.003822880887718705,0.22664938786427785
1.19,0.439535094921169,0.20712637457709
1.2,0.4309333350952576,0.32049138281074263
1.21,0.1397177808997921,0.2665122254839841
1.22,0.43759735065259187,0.2603941556118635
1.23,0.23877080146979068,0.5200615854169106
1.24,0.06166845071098698,0.4694613593682093
1.25,0.0020206820775741097,0.3550336205204214
1.26,0.22470752169686903,0.2642014133033941
1.27,0.2223215823506161,0.24576857254718668
1.28,0.17356592455126357,0.21353826175551333
1.29,0.3679804014258832,0.31183356205363044
1.3,0.1683576748678855,0.4817315636096273
1.31,0.37202803637258824,0.36142155515902263
1.32,0.0986620079909643,0.515573808370327
1.33,0.426958741582707,0.3863854168488077
1.34,0.22369093055164535,0.32505543990502506
1.35,0.4293163710847521,0.2544380641909716
1.36,0.46716162989695525,0.3637822748037758
1.37,0.2176996520449469,0.4278506093233626
1.3800000000000001,0.35400888594144314,0.3629363096350918
1.3900000000000001,0.11760228009259077,0.4730781244508313
1.4000000000000001,0.15387624949735768,0.36510853275190347
1.41,0.024450078652094975,0.3654230427893498
1.42,0.2695547137303422,0.28339984716444633
1.43,0.4361894930110535,0.4087707136935418
1.44,0.18872954862470093,0.44317733933213543
1.45,0.2581809349777032,0.4375408838846102
1.46,0.05943575699836817,0.4981807460725157
1.47,0.4541327196570277,0.3701297872126186
1.48,0.18907340974018844,0.5263587596508027
1.49,0.42947425672279976,0.4010373589006593
1.5,0.4545757849982404,0.4016351930140173
1.51,0.4750595613459332,0.32021338148293543
1.52,0.3839563786848146,0.45363657595705087
1.53,0.058373528375853134,0.5839476111113117
1.54,0.23395716494164287,0.4212249213330691
1.55,0.22808689909422203,0.4099347397082028
1.56,0.4455532971076,0.33322001664428397
1.57,0.35895014724218316,0.573808222524082
1.58,0.49682662550954526,0.5008999098238748
1.59,0.14732560334897155,0.6805182500459809
1.6,0.09878258618259916,0.5638200182429881
1.61,0.3996600753966222,0.476016363808618
1.62,0.3861327077509392,0.5919162843181841
1.6300000000000001,0.2808900189744441,0.46336835046279645
1.6400000000000001,0.2743822374859459,0.45376814457083037
1.6500000000000001,0.20706893708749796,0.4445194579056274
1.6600000000000001,0.12594268634392275,0.4846953807390756
1.67,0.18194111943206892,0.4400478860451197
1.68,0.2055611895829878,0.4798069053500855
1.69,0.19740675695399434,0.4112031286841168
1.7,0.3849171368971615,0.351488584973234
1.71,0.25670437360181203,0.516987265581999
1.72,0.29031281539591736,0.523663324891203
1.73,0.2500879531736306,0.49906320198940546
1.74,0.4216217886849382,0.4675638717179963
1.75,0.3448573037004899,0.47921111307626996
1.76,0.2585306494998143,0.4204176893227557
1.77,0.30283935888559776,0.39315570114252374
1.78,0.11488176878268941,0.40062142219482666
1.79,0.23321925161431978,0.3436102708666028
1.8,0.33861117097960713,0.4132600110038628
1.81,0.33941848949195375,0.4464688942177626
1.82,0.16638353522827026,0.47968071862648776
1.83,0.3852403157919201,0.41048392890363217
1.84,0.33957062561449736,0.554103397567439
1.85,0.07704228021776388,0.5621546414979123
1.86,0.06879271859219971,0.42287046750635116
1.87,0.27960072881100206,0.3517007461929772
1.8800000000000001,0.4842221453328911,0.3308013517346028
1.8900000000000001,0.02209991964679875,0.4400079101316985
1.9000000000000001,0.3834155322809264,0.34028274281714843
1.9100000000000001,0.25088245347093563,0.47110907041360883
1.92,0.058643627666082776,0.4067238218714465
1.93,0.0700812071185487,0.34315208242741113
1.94,0.42352313665188346,0.31109685711890056
1.95,0.48056145000305056,0.30417955368163635
1.96,0.38457295235171574,0.29744922724145584
1.97,0.06554227853160327,0.40401394212440966
1.98,0.3759770037021265,0.3425183548340711
1.99,0.3280695608762174,0.27790909549140386
2.0,0.19407607071404998,0.4206655184331257
2.0100000000000002,0.16932448483532098,0.3745093331489727
2.02,0.4673425700559775,0.2924536560625417
2.0300000000000002,0.10701152367974215,0.2861124237429272
2.04,0.04822469028916537,0.30118110646114493
2.05,0.07253695796684367,0.274826546905076
2.06,0.24016189264244986,0.2692482574552511
2.07,0.3621291928468263,0.24805011836923055
2.08,0.384820853659412,0.41693582848453037
2.09,0.28423613337869397,0.48036806188269676
2.1,0.30927127268641647,0.4076619013345508
2.11,0.4533116649390679,0.3691601980524687
2.12,0.21374893074331447,0.5902862832501022
2.13,0.1738064805921406,0.41894144792098986
2.14,0.09980140109899227,0.3173650451224326
2.15,0.041117278056331696,0.2662542490131119
2.16,0.3106620147680985,0.24506739654350468
2.17,0.11217636436471984,0.388343675794688
2.18,0.2575282664021692,0.3569892838568508
2.19,0.021185802111344798,0.3854447955784077
2.2,0.2555319589953712,0.2976461278777532
2.21,0.1120302035041238,0.41715186764564527
2.22,0.47043660957265393,0.3378938048564334
2.23,0.4231150339971721,0.3819828713707474
2.24,0.3181153739634911,0.3427612215394415
2.25,0.3488163700712796,0.2810526286144548
2.2600000000000002,0.21990274454152237,0.3951232083763099
2.27,0.012734723917256663,0.32635257178689614
2.2800000000000002,0.07502238567210506,0.26030228712942516
2.29,0.3968338042418694,0.22506082568910168
2.3000000000000003,0.4012217928409045,0.3563686910039737
2.31,0.3144167367425567,0.33356341292937985
2.32,0.010049353208038014,0.4759837095767633
2.33,0.261930725225811,0.3295799335945899
2.34,0.4053316005654164,0.37867185591694075
2.35,0.18639799294690318,0.4893368615727738
2.36,0.3732074776963038,0.3956402344775909
2.37,0.442590783786975,0.29645991360599855
2.38,0.0659413271584462,0.29123204809519476
2.39,0.3684936603077661,0.27863378702654906
2.4,0.27868086917161283,0.4558705946979126
2.41,0.029868186976873157,0.45309934068108615
2.42,0.21867148876831277,0.32347724447370074
2.43,0.05531438786320153,0.34267227447258153
2.44,0.45326338418029183,0.29991433845390025
2.45,0.4954577301797906,0.37108489685066814
2.46,0.34527460591001974,0.5537781256816264
2.47,0.012135884913016037,0.596870168373936
2.48,0.35880751395573207,0.3986396749702409
2.49,0.13769469362147918,0.49912305169040705
2.5,0.26836802755360595,0.41447116958540353
2.5100000000000002,0.41001292558728625,0.3245048446999922
2.52,0.21227657533119615,0.39876025097617906
2.5300000000000002,0.19301121028482537,0.3209770383785522
2.54,0.24299455417124838,0.3945745693591971
2.5500000000000003,0.4821417256780955,0.48325925739774533
2.56,0.4547493219213529,0.6006382997001052
2.57,0.25512654944443997,0.42156565923204137
2.58,0.20117426082832945,0.4535016848384108
2.59,0.16516512096482283,0.3753622578153605
2.6,0.2071225424314574,0.35768986560891536
2.61,0.37446181142930324,0.4085692070999436
2.62,0.025282794682192022,0.42790884705399757
2.63,0.20267513490272687,0.32649570454052934
2.64,0.47693043449641265,0.34119538412325034
2.65,0.14072096072703016,0.6188666768738428
2.66,0.4010311245060648,0.5156892803692507
2.67,0.4530955490535049,0.517679925577498
2.68,0.30760762202967545,0.5044438512174172
2.69,0.4513765899049003,0.4383660476410398
2.7,0.2102894497726725,0.4694330015125806
2.71,0.32836913199887185,0.4661816583213335
2.72,0.45255900244116287,0.3601415182370309
2.73,0.21002939665275733,0.4277112711443529
2.74,0.35133490758639696,0.4782179931918077
2.75,0.06013486153946074,0.43231983554944065
2.7600000000000002,0.1567951298883808,0.36552358509301985
2.77,0.0766611157970784,0.39773393973802185
2.7800000000000002,0.4553441025649973,0.34100220793888397
2.79,0.4239662577955403,0.5818101853877806
2.8000000000000003,0.4144397165383584,0.5339496897643583
2.81,0.49364161069008095,0.5813762957276747
2.82,0.4334401737108505,0.7403192820439972
2.83,0.4882397183296871,0.6392851346825557
2.84,0.2807868512582426,0.7118362574538192
2.85,0.20675253297480395,0.5284104654527342
2.86,0.0418564971042768,0.45038200870339173
2.87,0.10515647016478019,0.3639202932836788
2.88,0.2622942978390204,0.3805735580006303
2.89,0.359230009842161,0.4858614341445694
2.9,0.37603090829769104,0.6006464027671891
2.91,0.20387155002277202,0.7232862084103191
2.92,0.09842071636776706,0.6529419676439909
2.93,0.23768519747210676,0.548733620676417
2.94,0.08328207059094922,0.5141648168526646
2.95,0.24730373425388347,0.41501813309655045
2.96,0.4528493535080135,0.34659921333990473
2.97,0.007452978196361315,0.3626097774688358
2.98,0.16921597380346742,0.30291949196145523
2.99,0.028394979872768067,0.3570717277116753
3.0,0.05654395352666275,0.30926314989028214
3.0100000000000002,0.011088347521749975,0.2801589331621871
3.02,0.020429752336823814,0.24296989395956478
3.0300000000000002,0.05352188139044084,0.22487523540477544
3.04,0.3363193793695988,0.21187882365412594
3.0500000000000003,0.05484804931896681,0.32067036737368904
3.06,0.07751620445225599,0.28090141295764426
3.0700000000000003,0.09074590819760775,0.2257738809028398
3.08,0.14900061191968006,0.22188274239778719
3.09,0.2739078055038205,0.20259289342225004
3.1,0.16621102598282572,0.20954611667621215
3.11,0.30257532512266777,0.19099652332230393
3.12,0.08937001311461729,0.1888422993842085
3.13,0.12214813361131144,0.18533632968330482
3.14,0.28631322108077406,0.23796511586922725
3.15,0.27664709278471455,0.22188880891310292
3.16,0.03085078633206828,0.22276111108115487
3.17,0.0718643782335347,0.19450211522732605
3.18,0.004189794210715969,0.1946047628544204
3.19,0.4026659044594864,0.18004046384970562
3.2,0.05144883379324905,0.27264586160591686
3.21,0.09163358977615615,0.2336302931126458
3.22,0.32102382347649633,0.20728055663584483
3.23,0.395278611366584,0.24329231093176154
3.24,0.4185143224574124,0.36961484052037996
3.25,0.2889489554973867,0.4278053701707235
3.2600000000000002,0.1776904398727414,0.2961764891553702
3.27,0.2986777334935426,0.24680046005237094
3.2800000000000002,0.2567763287014141,0.20888843681989366
3.29,0.06796578623002336,0.34581468571058244
3.3000000000000003,0.13166710171395513,0.25830184399587375
3.31,0.10024549695525031,0.232236180886559
3.3200000000000003,0.04156054893214145,0.25087618591636973
3.33,0.35635492431326027,0.23602859723938777
3.34,0.0757522550115794,0.4284181545344433
3.35,0.4151270238130219,0.32415034964904293
3.36,0.3659332450328432,0.3537211176318189
3.37,0.4750108041387543,0.42108894899159355
3.38,0.4083513106103252,0.4737005781027751
3.39,0.12378856383918135,0.3624780597281466
3.4,0.254070457205588,0.29374370023732216
3.41,0.28738814612393976,0.2759176654068798
3.42,0.3607039178993476,0.24787493589570467
3.43,0.0869148074248175,0.40952135297867975
3.44,0.25975568599950344,0.306254067717353
3.45,0.3677210448018874,0.4067349855329978
3.46,0.15089613092219184,0.49607904529762237
3.47,0.13478526937424873,0.44795040442349077
3.48,0.26318252010021276,0.4002692154330806
3.49,0.28360320449068915,0.34193480162661194
3.5,0.3477031441970901,0.3726608038392215
3.5100000000000002,0.15711313577268043,0.43072597397311074
3.52,0.4933716915527016,0.3973550109259555
3.5300000000000002,0.45186353408378777,0.3631879225645953
3.54,0.14628276669243745,0.45698601146579254
3.5500000000000003,0.37745381077703527,0.41178205718687766
3.56,0.016255410742810616,0.39377419573782135
3.5700000000000003,0.2709601735005458,0.30050093505135966
3.58,0.05135207900331512,0.35525281671262354
3.59,0.49581749916232265,0.29634845623360173
3.6,0.3482957735273404,0.5034892232851449
3.61,0.3583991859060458,0.4315466327265368
3.62,0.29984763186492425,0.5790721928142134
3.63,0.14830963086139765,0.5954334200581739
3.64,0.29904110713706444,0.43991098191071853
3.65,0.458576868395979,0.49602187229360983
3.66,0.44219349206151126,0.368898395188328
3.67,0.021156733898071545,0.4709340361978307
3.68,0.01712569682903764,0.34973909472580833
3.69,0.2782977404216226,0.2968988457889288
3.7,0.2619925530791504,0.40174100134934765
3.71,0.11566712743897689,0.4503587553732683
3.72,0.3471695813875061,0.3873138966730003
3.73,0.2626049494430726,0.37587166782645554
3.74,0.3959222179234429,0.406438649002015
3.75,0.2722624041807372,0.5756461623612015
3.7600000000000002,0.3858911007212687,0.5708251993061099
3.77,0.3196629960048162,0.40581505169489707
3.7800000000000002,0.23350886751555494,0.3155963237355817
3.79,0.23710737300777146,0.35821867051067935
3.8000000000000003,0.13925153611082486,0.37672866813593364
3.81,0.4043002685831098,0.316721574905207
3.8200000000000003,0.21444647440293058,0.4703141159577584
3.83,0.3920828818837786,0.42367795845562917
3.84,0.35567823113501607,0.5493505496926803
3.85,0.431717780309264,0.5298997987975652
3.86,0.01678779612681347,0.6232468042819963
3.87,0.38370848329752544,0.43118970894590625
3.88,0.03884046585424317,0.4585086477186474
3.89,0.4903904891212901,0.3553989578614942
3.9,0.39967691154754237,0.38963849807310047
3.91,0.23536523001864135,0.5478785278628613
3.92,0.3084612121142051,0.47099183537800393
3.93,0.3304450101022192,0.5352729901611298
3.94,0.3057028498825058,0.5677911234768221
3.95,0.3044825345628274,0.6076908931958198
3.96,0.3271766360061993,0.44152085165555843
3.97,0.16738491186500493,0.5268617880928174
3.98,0.474370309668498,0.3969325765915478
3.99,0.3247674224935221,0.6640770530017015
4.0,0.09706557836197266,0.6648813962258635
4.01,0.4829122213486684,0.5140456903251388
4.0200000000000005,0.21654133142266246,0.6161902557956407
4.03,0.46420159970464175,0.5627283864721395
4.04,0.27758920142115867,0.6381951667833965
4.05,0.37567806361763684,0.5979917728487963
4.0600000000000005,0.3916591047822068,0.6319052518698874
4.07,0.4806413025644756,0.5715971453664495
4.08,0.4050771732753409,0.7809184601066119
4.09,0.23082460506743557,0.7753547105834508
4.1,0.1273060378970286,0.6125368561725584
4.11,0.29669886988287236,0.568971457271288
4.12,0.1430003310194204,0.5478929984504769
4.13,0.25081906239636476,0.536199457823273
4.14,0.012754260102940673,0.5331691739147784
4.15,0.46940206950860275,0.431261790687112
4.16,0.34133480575102376,0.6343056798479804
4.17,0.2329094364937378,0.7264256823300428
4.18,0.16918346976157472,0.6827153996800291
4.19,0.18957576786657787,0.5698737603090728
4.2,0.363754841325602,0.4736619940860197
4.21,0.22140627490390585,0.5390867806219085
4.22,0.080205501252193,0.4621726860657629
4.23,0.3135134019707156,0.397978617337728
4.24,0.07875248488853742,0.33385367108209885
4.25,0.03614302770087818,0.3432648615230891
4.26,0.40819989028659676,0.3101044130885305
4.2700000000000005,0.389404039419272,0.4106736339531921
4.28,0.02970296484725482,0.4149049445554793
4.29,0.28162100344775,0.32120088991392776
4.3,0.42998870770561026,0.4143728044239122
4.3100000000000005,0.14115895340321166,0.4489043181112021
4.32,0.28240432706501456,0.3382347504000688
4.33,0.09196012789994373,0.39741658911595157
4.34,0.1233073946112564,0.30426454241957235
4.3500000000000005,0.3931241069527477,0.2543041957060026
4.36,0.2002306923405084,0.46295869840017356
4.37,0.036536510303485814,0.4430472892433782
4.38,0.45828943769545066,0.31871237467029817
4.39,0.024261087800018566,0.44822584196798054
4.4,0.06380310205296114,0.3359608844575098
4.41,0.26853300909538147,0.27732459120779607
4.42,0.17331034353342428,0.3465970412229932
4.43,0.27913042692713197,0.29007915627771874
4.44,0.3612143710986824,0.2891471763893758
4.45,0.09564379695861297,0.44986163905492793
4.46,0.345990458736685,0.3460524745323148
4.47,0.47198279887056355,0.28411561594769896
4.48,0.42306824177354246,0.5577936467520153
4.49,0.03448473376721006,0.38383874459902634
4.5,0.06286678532453382,0.2867900658163794
4.51,0.1899173400507433,0.2617143322307195
4.5200000000000005,0.20607463466127224,0.2736337918542166
4.53,0.20656634389480732,0.3152054766873673
4.54,0.3610321078019241,0.36082757593967185
4.55,0.34327971326408674,0.3235466422147414
4.5600000000000005,0.37016495419052114,0.43011932450523704
4.57,0.32021522564848154,0.5658918642480566
4.58,0.021605249823286488,0.5793465014169897
4.59,0.154039621245674,0.3844445015156376
4.6000000000000005,0.34111438686833856,0.30254854419288413
4.61,0.28826373348634626,0.3453829237010413
4.62,0.4646937920186063,0.3597412860622503
4.63,0.14255604939060296,0.4232631992028657
4.64,0.0895744711737142,0.3904221810416798
4.65,0.03649775737177974,0.3433787348341023
4.66,0.16644707707859802,0.2940928567008094
4.67,0.22286440370416788,0.3268258426500186
4.68,0.02364413759421169,0.26654111623024107
4.69,0.3664120751832079,0.23122584476032768
4.7,0.2881141796170482,0.39481100638201705
4.71,0.3185209312353245,0.40966048498218366
4.72,0.4174340232015884,0.5153810309401984
4.73,0.06656146772675908,0.4365311880779337
4.74,0.059442863303644955,0.318671890523058
4.75,0.3166115877729773,0.2552148997683283
4.76,0.11022806782826394,0.2996243300084791
4.7700000000000005,0.4893074650064889,0.27848859506238366
4.78,0.4823827402346764,0.24832915985010096
4.79,0.3995042691361318,0.4816912344796519
4.8,0.34584065618265303,0.5047909988587476
4.8100000000000005,0.27990610654913683,0.5112810518993064
4.82,0.1916273374523662,0.5270695282806115
4.83,0.44995152130548616,0.3790223858874895
4.84,0.20170603536189746,0.32591987214343876
4.8500000000000005,0.18538339105137186,0.355680736244649
4.86,0.2768945674870539,0.3069252365076966
4.87,0.43728396056811414,0.45545249020751977
4.88,0.34608611524645333,0.6463234747735869
4.89,0.006229096997944272,0.6465253219475053
4.9,0.3223214334967899,0.4477967950129038
4.91,0.2983226821937889,0.47270661773010914
4.92,0.38812504764374817,0.43542015704182313
4.93,0.29253658535605404,0.5899372375793112
4.94,0.4888927479691688,0.5036153628840512
4.95,0.0068353631493351386,0.5094216903246077
4.96,0.07073251363914412,0.38338070544164826
4.97,0.0943741473525283,0.3589910069465069
4.98,0.05530796031814145,0.34633185425646174
4.99,0.27729445388442825,0.2857026153089661
5.0,0.37276070763750846,0.38167951830173263
5.01,0.40931462879314856,0.46274320613282827
5.0200000000000005,0.1653876935132954,0.5756209107500023
5.03,0.021936059101514582,0.4718216634033626
5.04,0.3209827754280156,0.35858659287214956
5.05,0.1813209294205793,0.28499189333670183
5.0600000000000005,0.1784019187368998,0.26044927290529696
5.07,0.2818896265089171,0.25270458426124565
5.08,0.19444840519889178,0.24570311607207318
5.09,0.0514148616055396,0.2985710305330712
5.1000000000000005,0.23861493008002765,0.2719558410769739
5.11,0.016010613702437393,0.37545274832921405
5.12,0.47029570888780137,0.2803569666545531
5.13,0.24124775336276494,0.2430453940547976
5.14,0.4305184991848093,0.32396727844574935
5.15,0.00655230784701244,0.36024117290036795
5.16,0.045842631345952456,0.26228494177179784
5.17,0.44535654435221017,0.2362879541938248
5.18,0.4973955852438498,0.3350212376287804
5.19,0.4069902640347857,0.28890517256587556
5.2,0.37847223645104616,0.37535350966581316
5.21,0.162962335198084,0.2795170508019964
5.22,0.3241273881163753,0.340533495471919
5.23,0.138045880662869,0.3713014563277903
5.24,0.23358019189231632,0.3594520433706221
5.25,0.09787480932353598,0.2678035947745733
5.26,0.2193838844993598,0.22880130229733614
5.2700000000000005,0.42525881652433245,0.35046591925523174
5.28,0.19582476287866946,0.5784472521509576
5.29,0.07395049073268262,0.4925920589503019
5.3,0.20464217915525912,0.37951679517485637
5.3100000000000005,0.21512691549861246,0.33311053107573063
5.32,0.2928882533973065,0.3661851136844422
5.33,0.42712301956801446,0.3387545336391845
5.34,0.46655872754618466,0.4138646629021746
5.3500000000000005,0.03393072950538062,0.37024606052367803
5.36,0.3775916798170781,0.293548700332719
5.37,0.43452076184809646,0.48641347037549576
5.38,0.016635078419963034,0.47212281602895534
5.39,0.38618068576504927,0.3366403088358292
5.4,0.1085863802894535,0.38333549997629923
5.41,0.22332362805413242,0.322763423147333
5.42,0.06788065586207809,0.35600714375137854
5.43,0.45283473763597887,0.3174653769233693
5.44,0.365390880166481,0.5717135840245892
5.45,0.2184463098584094,0.40188837847065606
5.46,0.33909138863300503,0.4235019410445531
5.47,0.02025959811630318,0.53428581516718
5.48,0.18437586906141168,0.37084678701236584
5.49,0.0634295490612321,0.39256906670199676
5.5,0.28659866475568824,0.30807581684699836
5.51,0.30289115923396953,0.350030692420106
5.5200000000000005,0.13763567158867307,0.30631779305721435
5.53,0.2730336477210253,0.34629128342459514
5.54,0.4560646753558188,0.4228872454435114
5.55,0.17034072804575945,0.45785199415404787
5.5600000000000005,0.02486604466925013,0.41356813261856495
5.57,0.25945218939760234,0.3055282306956524
5.58,0.38613512238361175,0.3195385860633485
5.59,0.019009018014344015,0.290479105052207
5.6000000000000005,0.20885980893600853,0.24644825516110655
5.61,0.25178934307300566,0.3114496636447528
5.62,0.33296378055318304,0.2986811951750631
5.63,0.19051749085666392,0.3769356514456176
5.64,0.4743882378478312,0.4083095509922735
5.65,0.38827989831138576,0.4137047147337417
5.66,0.1224817871697253,0.3086060324733152
5.67,0.050548878157158084,0.29085552834046463
5.68,0.09244627561000163,0.264016989843081
5.69,0.052974939814260324,0.22420901703090101
5.7,0.14266193876000643,0.21909608401833475
5.71,0.3602197472975868,0.2537436436903836
5.72,0.1795088851162755,0.39483269931044696
5.73,0.3074466774416253,0.33202041820981454
5.74,0.12021576734714601,0.46999888285761615
5.75,0.31608087675479074,0.3855360108580702
5.76,0.1971882668109981,0.33431738075926354
5.7700000000000005,0.49323684878246005,0.26821303093116944
5.78,0.19734667907443243,0.2910504710820264
5.79,0.1620846324464223,0.24917219791983586
5.8,0.030800542777729034,0.24927901672468625
5.8100000000000005,0.4333996492483257,0.23166182492195972
5.82,0.014237168966196423,0.3233335188251798
5.83,0.22985795343050525,0.25424159467006147
5.84,0.041809817936325266,0.25657963906188097
5.8500000000000005,0.09487769311041694,0.23327454840321588
5.86,0.13076186163235748,0.2294340440467954
5.87,0.022350908383062695,0.29524363987548363
5.88,0.3155899529680981,0.23376698293217746
5.89,0.1282167398659737,0.2767337857320483
5.9,0.2930791189500784,0.22469161265973928
5.91,0.4181193541841958,0.3866869206687982
5.92,0.313306980249791,0.2774084800414348
5.93,0.43506911908840734,0.3282538367005212
5.94,0.1852680022427458,0.2707661991807303
5.95,0.47719343570568984,0.24491166363204148
5.96,0.42894576518598476,0.30096606708491813
5.97,0.2800635267490914,0.24739940315550452
5.98,0.48732201494425725,0.34132949634540044
5.99,0.02651770885149246,0.3456013361416325
6.0,0.40412640625741003,0.2666255787168196
6.01,0.44084771473740153,0.47357375106200217
6.0200000000000005,0.4971486589512061,0.522582132297239
6.03,0.4083072527623156,0.6685394049490098
6.04,0.33849395349110944,0.5371191915113449
6.05,0.012430797138302807,0.6094711281361882
6.0600000000000005,0.2981741747501741,0.4222783168489035
6.07,0.35656347913933667,0.445575138078093
6.08,0.10984305721810123,0.5975250873649975
6.09,0.4757752189894229,0.42968845856527826
6.1000000000000005,0.35481281113731267,0.6241580983182983
6.11,0.44374465830223414,0.6882291262210675
6.12,0.47916096512470907,0.8281965709321673
6.13,0.2471426511808359,0.8842061354665193
6.140000000000001,0.46041821569473707,0.7589457742621577
6.15,0.2608738806898571,0.5748917231289974
6.16,0.2428677155683841,0.5689061563874209
6.17,0.42015730135163143,0.5826276204438129
6.18,0.2773076080026632,0.5344580846314717
6.19,0.34635420051051363,0.6312538632018757
